"","day","countryCode","countryName","region","lat","lon","confirmed","recovered","death"
"14605","2020/02/15","MW","Malawi","Africa",-13.5,34,0,0,0
"14606","2020/02/16","MW","Malawi","Africa",-13.5,34,0,0,0
"14607","2020/02/17","MW","Malawi","Africa",-13.5,34,0,0,0
"14608","2020/02/18","MW","Malawi","Africa",-13.5,34,0,0,0
"14609","2020/02/19","MW","Malawi","Africa",-13.5,34,0,0,0
"14610","2020/02/20","MW","Malawi","Africa",-13.5,34,0,0,0
"14611","2020/02/21","MW","Malawi","Africa",-13.5,34,0,0,0
"14612","2020/02/22","MW","Malawi","Africa",-13.5,34,0,0,0
"14613","2020/02/23","MW","Malawi","Africa",-13.5,34,0,0,0
"14614","2020/02/24","MW","Malawi","Africa",-13.5,34,0,0,0
"14615","2020/02/25","MW","Malawi","Africa",-13.5,34,0,0,0
"14616","2020/02/26","MW","Malawi","Africa",-13.5,34,0,0,0
"14617","2020/02/27","MW","Malawi","Africa",-13.5,34,0,0,0
"14618","2020/02/28","MW","Malawi","Africa",-13.5,34,0,0,0
"14619","2020/02/29","MW","Malawi","Africa",-13.5,34,0,0,0
"14620","2020/03/01","MW","Malawi","Africa",-13.5,34,0,0,0
"14621","2020/03/02","MW","Malawi","Africa",-13.5,34,0,0,0
"14622","2020/03/03","MW","Malawi","Africa",-13.5,34,0,0,0
"14623","2020/03/04","MW","Malawi","Africa",-13.5,34,0,0,0
"14624","2020/03/05","MW","Malawi","Africa",-13.5,34,0,0,0
"14625","2020/03/06","MW","Malawi","Africa",-13.5,34,0,0,0
"14626","2020/03/07","MW","Malawi","Africa",-13.5,34,0,0,0
"14627","2020/03/08","MW","Malawi","Africa",-13.5,34,0,0,0
"14628","2020/03/09","MW","Malawi","Africa",-13.5,34,0,0,0
"14629","2020/03/10","MW","Malawi","Africa",-13.5,34,0,0,0
"14630","2020/03/11","MW","Malawi","Africa",-13.5,34,0,0,0
"14631","2020/03/12","MW","Malawi","Africa",-13.5,34,0,0,0
"14632","2020/03/13","MW","Malawi","Africa",-13.5,34,0,0,0
"14633","2020/03/14","MW","Malawi","Africa",-13.5,34,0,0,0
"14634","2020/03/15","MW","Malawi","Africa",-13.5,34,0,0,0
"14635","2020/03/16","MW","Malawi","Africa",-13.5,34,0,0,0
"14636","2020/03/17","MW","Malawi","Africa",-13.5,34,0,0,0
"14637","2020/03/18","MW","Malawi","Africa",-13.5,34,0,0,0
"14638","2020/03/19","MW","Malawi","Africa",-13.5,34,0,0,0
"14639","2020/03/20","MW","Malawi","Africa",-13.5,34,0,0,0
"14640","2020/03/21","MW","Malawi","Africa",-13.5,34,0,0,0
"14641","2020/03/22","MW","Malawi","Africa",-13.5,34,0,0,0
"14642","2020/03/23","MW","Malawi","Africa",-13.5,34,0,0,0
"14643","2020/03/24","MW","Malawi","Africa",-13.5,34,0,0,0
"14644","2020/03/25","MW","Malawi","Africa",-13.5,34,0,0,0
"14645","2020/03/26","MW","Malawi","Africa",-13.5,34,0,0,0
"14646","2020/03/27","MW","Malawi","Africa",-13.5,34,0,0,0
"14647","2020/03/28","MW","Malawi","Africa",-13.5,34,0,0,0
"14648","2020/03/29","MW","Malawi","Africa",-13.5,34,0,0,0
"14649","2020/03/30","MW","Malawi","Africa",-13.5,34,0,0,0
"14650","2020/03/31","MW","Malawi","Africa",-13.5,34,0,0,0
"14651","2020/04/01","MW","Malawi","Africa",-13.5,34,0,0,0
"14652","2020/04/02","MW","Malawi","Africa",-13.5,34,0,0,0
"14653","2020/04/03","MW","Malawi","Africa",-13.5,34,0,0,0
"14654","2020/04/04","MW","Malawi","Africa",-13.5,34,4,0,0
"14655","2020/04/05","MW","Malawi","Africa",-13.5,34,4,0,0
"14656","2020/04/06","MW","Malawi","Africa",-13.5,34,5,0,0
"14657","2020/04/07","MW","Malawi","Africa",-13.5,34,8,0,1
"14658","2020/04/08","MW","Malawi","Africa",-13.5,34,8,0,1
"14659","2020/04/09","MW","Malawi","Africa",-13.5,34,8,0,1
"14660","2020/04/10","MW","Malawi","Africa",-13.5,34,9,0,1
"14661","2020/04/11","MW","Malawi","Africa",-13.5,34,12,0,2
"14662","2020/04/12","MW","Malawi","Africa",-13.5,34,13,0,2
"14663","2020/04/13","MW","Malawi","Africa",-13.5,34,16,0,2
"14664","2020/04/14","MW","Malawi","Africa",-13.5,34,16,0,2
"14665","2020/04/15","MW","Malawi","Africa",-13.5,34,16,0,2
"14666","2020/04/16","MW","Malawi","Africa",-13.5,34,16,0,2
"14667","2020/04/17","MW","Malawi","Africa",-13.5,34,17,3,2
"14668","2020/04/18","MW","Malawi","Africa",-13.5,34,17,3,2
"14669","2020/04/19","MW","Malawi","Africa",-13.5,34,17,3,2
"14670","2020/04/20","MW","Malawi","Africa",-13.5,34,17,3,2
"14671","2020/04/21","MW","Malawi","Africa",-13.5,34,18,3,2
"14672","2020/04/22","MW","Malawi","Africa",-13.5,34,23,3,3
"14673","2020/04/23","MW","Malawi","Africa",-13.5,34,33,3,3
"14674","2020/04/24","MW","Malawi","Africa",-13.5,34,33,4,3
"14675","2020/04/25","MW","Malawi","Africa",-13.5,34,33,4,3
"14676","2020/04/26","MW","Malawi","Africa",-13.5,34,34,4,3
"14677","2020/04/27","MW","Malawi","Africa",-13.5,34,36,4,3
"14678","2020/04/28","MW","Malawi","Africa",-13.5,34,36,5,3
"14679","2020/04/29","MW","Malawi","Africa",-13.5,34,36,7,3
"14680","2020/04/30","MW","Malawi","Africa",-13.5,34,37,7,3
"14681","2020/05/01","MW","Malawi","Africa",-13.5,34,37,9,3
"14682","2020/05/02","MW","Malawi","Africa",-13.5,34,38,9,3
"14683","2020/05/03","MW","Malawi","Africa",-13.5,34,39,9,3
"14684","2020/05/04","MW","Malawi","Africa",-13.5,34,41,9,3
"14685","2020/05/05","MW","Malawi","Africa",-13.5,34,41,9,3
"14686","2020/05/06","MW","Malawi","Africa",-13.5,34,43,9,3
"14687","2020/05/07","MW","Malawi","Africa",-13.5,34,43,14,3
"14688","2020/05/08","MW","Malawi","Africa",-13.5,34,43,14,3
"14689","2020/01/22","MX","Mexico","Americas",23,-102,0,0,0
"14690","2020/01/23","MX","Mexico","Americas",23,-102,0,0,0
"14691","2020/01/24","MX","Mexico","Americas",23,-102,0,0,0
"14692","2020/01/25","MX","Mexico","Americas",23,-102,0,0,0
"14693","2020/01/26","MX","Mexico","Americas",23,-102,0,0,0
"14694","2020/01/27","MX","Mexico","Americas",23,-102,0,0,0
"14695","2020/01/28","MX","Mexico","Americas",23,-102,0,0,0
"14696","2020/01/29","MX","Mexico","Americas",23,-102,0,0,0
"14697","2020/01/30","MX","Mexico","Americas",23,-102,0,0,0
"14698","2020/01/31","MX","Mexico","Americas",23,-102,0,0,0
"14699","2020/02/01","MX","Mexico","Americas",23,-102,0,0,0
"14700","2020/02/02","MX","Mexico","Americas",23,-102,0,0,0
"14701","2020/02/03","MX","Mexico","Americas",23,-102,0,0,0
"14702","2020/02/04","MX","Mexico","Americas",23,-102,0,0,0
"14703","2020/02/05","MX","Mexico","Americas",23,-102,0,0,0
"14704","2020/02/06","MX","Mexico","Americas",23,-102,0,0,0
"14705","2020/02/07","MX","Mexico","Americas",23,-102,0,0,0
"14706","2020/02/08","MX","Mexico","Americas",23,-102,0,0,0
"14707","2020/02/09","MX","Mexico","Americas",23,-102,0,0,0
"14708","2020/02/10","MX","Mexico","Americas",23,-102,0,0,0
"14709","2020/02/11","MX","Mexico","Americas",23,-102,0,0,0
"14710","2020/02/12","MX","Mexico","Americas",23,-102,0,0,0
"14711","2020/02/13","MX","Mexico","Americas",23,-102,0,0,0
"14712","2020/02/14","MX","Mexico","Americas",23,-102,0,0,0
"14713","2020/02/15","MX","Mexico","Americas",23,-102,0,0,0
"14714","2020/02/16","MX","Mexico","Americas",23,-102,0,0,0
"14715","2020/02/17","MX","Mexico","Americas",23,-102,0,0,0
"14716","2020/02/18","MX","Mexico","Americas",23,-102,0,0,0
"14717","2020/02/19","MX","Mexico","Americas",23,-102,0,0,0
"14718","2020/02/20","MX","Mexico","Americas",23,-102,0,0,0
"14719","2020/02/21","MX","Mexico","Americas",23,-102,0,0,0
"14720","2020/02/22","MX","Mexico","Americas",23,-102,0,0,0
"14721","2020/02/23","MX","Mexico","Americas",23,-102,0,0,0
"14722","2020/02/24","MX","Mexico","Americas",23,-102,0,0,0
"14723","2020/02/25","MX","Mexico","Americas",23,-102,0,0,0
"14724","2020/02/26","MX","Mexico","Americas",23,-102,0,0,0
"14725","2020/02/27","MX","Mexico","Americas",23,-102,0,0,0
"14726","2020/02/28","MX","Mexico","Americas",23,-102,1,0,0
"14727","2020/02/29","MX","Mexico","Americas",23,-102,4,0,0
"14728","2020/03/01","MX","Mexico","Americas",23,-102,5,0,0
"14729","2020/03/02","MX","Mexico","Americas",23,-102,5,0,0
"14730","2020/03/03","MX","Mexico","Americas",23,-102,5,1,0
"14731","2020/03/04","MX","Mexico","Americas",23,-102,5,1,0
"14732","2020/03/05","MX","Mexico","Americas",23,-102,5,1,0
"14733","2020/03/06","MX","Mexico","Americas",23,-102,6,1,0
"14734","2020/03/07","MX","Mexico","Americas",23,-102,6,1,0
"14735","2020/03/08","MX","Mexico","Americas",23,-102,7,1,0
"14736","2020/03/09","MX","Mexico","Americas",23,-102,7,1,0
"14737","2020/03/10","MX","Mexico","Americas",23,-102,7,4,0
"14738","2020/03/11","MX","Mexico","Americas",23,-102,8,4,0
"14739","2020/03/12","MX","Mexico","Americas",23,-102,12,4,0
"14740","2020/03/13","MX","Mexico","Americas",23,-102,12,4,0
"14741","2020/03/14","MX","Mexico","Americas",23,-102,26,4,0
"14742","2020/03/15","MX","Mexico","Americas",23,-102,41,4,0
"14743","2020/03/16","MX","Mexico","Americas",23,-102,53,4,0
"14744","2020/03/17","MX","Mexico","Americas",23,-102,82,4,0
"14745","2020/03/18","MX","Mexico","Americas",23,-102,93,4,0
"14746","2020/03/19","MX","Mexico","Americas",23,-102,118,4,1
"14747","2020/03/20","MX","Mexico","Americas",23,-102,164,4,1
"14748","2020/03/21","MX","Mexico","Americas",23,-102,203,4,2
"14749","2020/03/22","MX","Mexico","Americas",23,-102,251,4,2
"14750","2020/03/23","MX","Mexico","Americas",23,-102,316,4,3
"14751","2020/03/24","MX","Mexico","Americas",23,-102,367,4,4
"14752","2020/03/25","MX","Mexico","Americas",23,-102,405,4,5
"14753","2020/03/26","MX","Mexico","Americas",23,-102,475,4,6
"14754","2020/03/27","MX","Mexico","Americas",23,-102,585,4,8
"14755","2020/03/28","MX","Mexico","Americas",23,-102,717,4,12
"14756","2020/03/29","MX","Mexico","Americas",23,-102,848,4,16
"14757","2020/03/30","MX","Mexico","Americas",23,-102,993,35,20
"14758","2020/03/31","MX","Mexico","Americas",23,-102,1094,35,28
"14759","2020/04/01","MX","Mexico","Americas",23,-102,1215,35,29
"14760","2020/04/02","MX","Mexico","Americas",23,-102,1378,35,37
"14761","2020/04/03","MX","Mexico","Americas",23,-102,1510,633,50
"14762","2020/04/04","MX","Mexico","Americas",23,-102,1688,633,60
"14763","2020/04/05","MX","Mexico","Americas",23,-102,1890,633,79
"14764","2020/04/06","MX","Mexico","Americas",23,-102,2143,633,94
"14765","2020/04/07","MX","Mexico","Americas",23,-102,2439,633,125
"14766","2020/04/08","MX","Mexico","Americas",23,-102,2785,633,141
"14767","2020/04/09","MX","Mexico","Americas",23,-102,3181,633,174
"14768","2020/04/10","MX","Mexico","Americas",23,-102,3441,633,194
"14769","2020/04/11","MX","Mexico","Americas",23,-102,3844,633,233
"14770","2020/04/12","MX","Mexico","Americas",23,-102,4219,1772,273
"14771","2020/04/13","MX","Mexico","Americas",23,-102,4661,1843,296
"14772","2020/04/14","MX","Mexico","Americas",23,-102,5014,1964,332
"14773","2020/04/15","MX","Mexico","Americas",23,-102,5399,2125,406
"14774","2020/04/16","MX","Mexico","Americas",23,-102,5847,2125,449
"14775","2020/04/17","MX","Mexico","Americas",23,-102,6297,2125,486
"14776","2020/04/18","MX","Mexico","Americas",23,-102,6875,2125,546
"14777","2020/04/19","MX","Mexico","Americas",23,-102,7497,2627,650
"14778","2020/04/20","MX","Mexico","Americas",23,-102,8261,2627,686
"14779","2020/04/21","MX","Mexico","Americas",23,-102,8772,2627,712
"14780","2020/04/22","MX","Mexico","Americas",23,-102,9501,2627,857
"14781","2020/04/23","MX","Mexico","Americas",23,-102,10544,2627,970
"14782","2020/04/24","MX","Mexico","Americas",23,-102,11633,2627,1069
"14783","2020/04/25","MX","Mexico","Americas",23,-102,12872,7149,1221
"14784","2020/04/26","MX","Mexico","Americas",23,-102,13842,7149,1305
"14785","2020/04/27","MX","Mexico","Americas",23,-102,14677,8354,1351
"14786","2020/04/28","MX","Mexico","Americas",23,-102,15529,9086,1434
"14787","2020/04/29","MX","Mexico","Americas",23,-102,16752,11423,1569
"14788","2020/04/30","MX","Mexico","Americas",23,-102,17799,11423,1732
"14789","2020/05/01","MX","Mexico","Americas",23,-102,19224,11423,1859
"14790","2020/05/02","MX","Mexico","Americas",23,-102,20739,12377,1972
"14791","2020/05/03","MX","Mexico","Americas",23,-102,22088,13447,2061
"14792","2020/05/04","MX","Mexico","Americas",23,-102,23471,13447,2154
"14793","2020/05/05","MX","Mexico","Americas",23,-102,24905,15938,2271
"14794","2020/05/06","MX","Mexico","Americas",23,-102,26025,16810,2507
"14795","2020/05/07","MX","Mexico","Americas",23,-102,27634,17781,2704
"14796","2020/05/08","MX","Mexico","Americas",23,-102,29616,17781,2961
"14797","2020/01/22","MY","Malaysia","Asia",2.5,112.5,0,0,0
"14798","2020/01/23","MY","Malaysia","Asia",2.5,112.5,0,0,0
"14799","2020/01/24","MY","Malaysia","Asia",2.5,112.5,0,0,0
"14800","2020/01/25","MY","Malaysia","Asia",2.5,112.5,3,0,0
"14801","2020/01/26","MY","Malaysia","Asia",2.5,112.5,4,0,0
"14802","2020/01/27","MY","Malaysia","Asia",2.5,112.5,4,0,0
"14803","2020/01/28","MY","Malaysia","Asia",2.5,112.5,4,0,0
"14804","2020/01/29","MY","Malaysia","Asia",2.5,112.5,7,0,0
"14805","2020/01/30","MY","Malaysia","Asia",2.5,112.5,8,0,0
"14806","2020/01/31","MY","Malaysia","Asia",2.5,112.5,8,0,0
"14807","2020/02/01","MY","Malaysia","Asia",2.5,112.5,8,0,0
"14808","2020/02/02","MY","Malaysia","Asia",2.5,112.5,8,0,0
"14809","2020/02/03","MY","Malaysia","Asia",2.5,112.5,8,0,0
"14810","2020/02/04","MY","Malaysia","Asia",2.5,112.5,10,0,0
"14811","2020/02/05","MY","Malaysia","Asia",2.5,112.5,12,0,0
"14812","2020/02/06","MY","Malaysia","Asia",2.5,112.5,12,0,0
"14813","2020/02/07","MY","Malaysia","Asia",2.5,112.5,12,1,0
"14814","2020/02/08","MY","Malaysia","Asia",2.5,112.5,16,1,0
"14815","2020/02/09","MY","Malaysia","Asia",2.5,112.5,16,1,0
"14816","2020/02/10","MY","Malaysia","Asia",2.5,112.5,18,1,0
"14817","2020/02/11","MY","Malaysia","Asia",2.5,112.5,18,3,0
"14818","2020/02/12","MY","Malaysia","Asia",2.5,112.5,18,3,0
"14819","2020/02/13","MY","Malaysia","Asia",2.5,112.5,19,3,0
"14820","2020/02/14","MY","Malaysia","Asia",2.5,112.5,19,3,0
"14821","2020/02/15","MY","Malaysia","Asia",2.5,112.5,22,7,0
"14822","2020/02/16","MY","Malaysia","Asia",2.5,112.5,22,7,0
"14823","2020/02/17","MY","Malaysia","Asia",2.5,112.5,22,7,0
"14824","2020/02/18","MY","Malaysia","Asia",2.5,112.5,22,13,0
"14825","2020/02/19","MY","Malaysia","Asia",2.5,112.5,22,15,0
"14826","2020/02/20","MY","Malaysia","Asia",2.5,112.5,22,15,0
"14827","2020/02/21","MY","Malaysia","Asia",2.5,112.5,22,15,0
"14828","2020/02/22","MY","Malaysia","Asia",2.5,112.5,22,15,0
"14829","2020/02/23","MY","Malaysia","Asia",2.5,112.5,22,15,0
"14830","2020/02/24","MY","Malaysia","Asia",2.5,112.5,22,18,0
"14831","2020/02/25","MY","Malaysia","Asia",2.5,112.5,22,18,0
"14832","2020/02/26","MY","Malaysia","Asia",2.5,112.5,22,18,0
"14833","2020/02/27","MY","Malaysia","Asia",2.5,112.5,23,18,0
"14834","2020/02/28","MY","Malaysia","Asia",2.5,112.5,23,18,0
"14835","2020/02/29","MY","Malaysia","Asia",2.5,112.5,25,18,0
"14836","2020/03/01","MY","Malaysia","Asia",2.5,112.5,29,18,0
"14837","2020/03/02","MY","Malaysia","Asia",2.5,112.5,29,18,0
"14838","2020/03/03","MY","Malaysia","Asia",2.5,112.5,36,22,0
"14839","2020/03/04","MY","Malaysia","Asia",2.5,112.5,50,22,0
"14840","2020/03/05","MY","Malaysia","Asia",2.5,112.5,50,22,0
"14841","2020/03/06","MY","Malaysia","Asia",2.5,112.5,83,22,0
"14842","2020/03/07","MY","Malaysia","Asia",2.5,112.5,93,23,0
"14843","2020/03/08","MY","Malaysia","Asia",2.5,112.5,99,24,0
"14844","2020/03/09","MY","Malaysia","Asia",2.5,112.5,117,24,0
"14845","2020/03/10","MY","Malaysia","Asia",2.5,112.5,129,24,0
"14846","2020/03/11","MY","Malaysia","Asia",2.5,112.5,149,26,0
"14847","2020/03/12","MY","Malaysia","Asia",2.5,112.5,149,26,0
"14848","2020/03/13","MY","Malaysia","Asia",2.5,112.5,197,26,0
"14849","2020/03/14","MY","Malaysia","Asia",2.5,112.5,238,35,0
"14850","2020/03/15","MY","Malaysia","Asia",2.5,112.5,428,42,0
"14851","2020/03/16","MY","Malaysia","Asia",2.5,112.5,566,42,0
"14852","2020/03/17","MY","Malaysia","Asia",2.5,112.5,673,49,2
"14853","2020/03/18","MY","Malaysia","Asia",2.5,112.5,790,60,2
"14854","2020/03/19","MY","Malaysia","Asia",2.5,112.5,900,75,2
"14855","2020/03/20","MY","Malaysia","Asia",2.5,112.5,1030,87,3
"14856","2020/03/21","MY","Malaysia","Asia",2.5,112.5,1183,114,4
"14857","2020/03/22","MY","Malaysia","Asia",2.5,112.5,1306,139,10
"14858","2020/03/23","MY","Malaysia","Asia",2.5,112.5,1518,159,14
"14859","2020/03/24","MY","Malaysia","Asia",2.5,112.5,1624,183,16
"14860","2020/03/25","MY","Malaysia","Asia",2.5,112.5,1796,199,20
"14861","2020/03/26","MY","Malaysia","Asia",2.5,112.5,2031,215,23
"14862","2020/03/27","MY","Malaysia","Asia",2.5,112.5,2161,259,26
"14863","2020/03/28","MY","Malaysia","Asia",2.5,112.5,2320,320,27
"14864","2020/03/29","MY","Malaysia","Asia",2.5,112.5,2470,388,35
"14865","2020/03/30","MY","Malaysia","Asia",2.5,112.5,2626,479,37
"14866","2020/03/31","MY","Malaysia","Asia",2.5,112.5,2766,537,43
"14867","2020/04/01","MY","Malaysia","Asia",2.5,112.5,2908,645,45
"14868","2020/04/02","MY","Malaysia","Asia",2.5,112.5,3116,767,50
"14869","2020/04/03","MY","Malaysia","Asia",2.5,112.5,3333,827,53
"14870","2020/04/04","MY","Malaysia","Asia",2.5,112.5,3483,915,57
"14871","2020/04/05","MY","Malaysia","Asia",2.5,112.5,3662,1005,61
"14872","2020/04/06","MY","Malaysia","Asia",2.5,112.5,3793,1241,62
"14873","2020/04/07","MY","Malaysia","Asia",2.5,112.5,3963,1321,63
"14874","2020/04/08","MY","Malaysia","Asia",2.5,112.5,4119,1487,65
"14875","2020/04/09","MY","Malaysia","Asia",2.5,112.5,4228,1608,67
"14876","2020/04/10","MY","Malaysia","Asia",2.5,112.5,4346,1830,70
"14877","2020/04/11","MY","Malaysia","Asia",2.5,112.5,4530,1995,73
"14878","2020/04/12","MY","Malaysia","Asia",2.5,112.5,4683,2108,76
"14879","2020/04/13","MY","Malaysia","Asia",2.5,112.5,4817,2276,77
"14880","2020/04/14","MY","Malaysia","Asia",2.5,112.5,4987,2478,82
"14881","2020/04/15","MY","Malaysia","Asia",2.5,112.5,5072,2647,83
"14882","2020/04/16","MY","Malaysia","Asia",2.5,112.5,5182,2766,84
"14883","2020/04/17","MY","Malaysia","Asia",2.5,112.5,5251,2967,86
"14884","2020/04/18","MY","Malaysia","Asia",2.5,112.5,5305,3102,88
"14885","2020/04/19","MY","Malaysia","Asia",2.5,112.5,5389,3197,89
"14886","2020/04/20","MY","Malaysia","Asia",2.5,112.5,5425,3295,89
"14887","2020/04/21","MY","Malaysia","Asia",2.5,112.5,5482,3349,92
"14888","2020/04/22","MY","Malaysia","Asia",2.5,112.5,5532,3452,93
"14889","2020/04/23","MY","Malaysia","Asia",2.5,112.5,5603,3542,95
"14890","2020/04/24","MY","Malaysia","Asia",2.5,112.5,5691,3663,96
"14891","2020/04/25","MY","Malaysia","Asia",2.5,112.5,5742,3762,98
"14892","2020/04/26","MY","Malaysia","Asia",2.5,112.5,5780,3862,98
"14893","2020/04/27","MY","Malaysia","Asia",2.5,112.5,5820,3957,99
"14894","2020/04/28","MY","Malaysia","Asia",2.5,112.5,5851,4032,100
"14895","2020/04/29","MY","Malaysia","Asia",2.5,112.5,5945,4087,100
"14896","2020/04/30","MY","Malaysia","Asia",2.5,112.5,6002,4171,102
"14897","2020/05/01","MY","Malaysia","Asia",2.5,112.5,6071,4210,103
"14898","2020/05/02","MY","Malaysia","Asia",2.5,112.5,6176,4326,103
"14899","2020/05/03","MY","Malaysia","Asia",2.5,112.5,6298,4413,105
"14900","2020/05/04","MY","Malaysia","Asia",2.5,112.5,6353,4484,105
"14901","2020/05/05","MY","Malaysia","Asia",2.5,112.5,6383,4567,106
"14902","2020/05/06","MY","Malaysia","Asia",2.5,112.5,6428,4702,107
"14903","2020/05/07","MY","Malaysia","Asia",2.5,112.5,6467,4776,107
"14904","2020/05/08","MY","Malaysia","Asia",2.5,112.5,6535,4864,107
"14905","2020/01/22","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14906","2020/01/23","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14907","2020/01/24","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14908","2020/01/25","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14909","2020/01/26","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14910","2020/01/27","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14911","2020/01/28","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14912","2020/01/29","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14913","2020/01/30","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14914","2020/01/31","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14915","2020/02/01","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14916","2020/02/02","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14917","2020/02/03","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14918","2020/02/04","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14919","2020/02/05","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14920","2020/02/06","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14921","2020/02/07","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14922","2020/02/08","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14923","2020/02/09","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14924","2020/02/10","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14925","2020/02/11","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14926","2020/02/12","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14927","2020/02/13","MZ","Mozambique","Africa",-18.25,35,0,0,0
"14928","2020/02/14","MZ","Mozambique","Africa",-18.25,35,0,0,0
